/home/ubuntu/CdWav2Vec/dataset/ling_fleurs/train/audio
12523749518481011493.wav	301440
15285221775175518150.wav	209280
2288936375435364831.wav	487680
6323673656733988070.wav	319680
12601379766917270059.wav	174720
5097928551995639305.wav	213120
14233034366257817500.wav	179520
3105679809283037366.wav	115200
15772193613033889114.wav	88320
16015104151336110864.wav	199680
1051419921110449936.wav	207360
5452412802605383367.wav	342720
7619770147922669127.wav	278400
6648576563758490595.wav	227520
6093139797358562660.wav	220800
10216687230165489116.wav	648000
702257946621737527.wav	391680
11327771523734215537.wav	391680
4725704877846884744.wav	241920
16285620438794673614.wav	332160
10644459269481327655.wav	260160
18222675259203769264.wav	216000
12160476258019633888.wav	151680
7365300626390663950.wav	282240
10409149421686202680.wav	542400
3858437439821946215.wav	243840
6135492863916438738.wav	200640
7806234883748653867.wav	423360
15038516755234476918.wav	280320
15200039822993653729.wav	440640
17706759469588643452.wav	228480
1089614485144491840.wav	264960
13942355481771673261.wav	504000
12398750604492406272.wav	413760
14190215510878810141.wav	283200
5309442824622566620.wav	259200
6479893973655064252.wav	355200
2527028454800867280.wav	289920
3375196603722311482.wav	295680
13681817734215068475.wav	280320
7099419445179677318.wav	242880
9136274366654424336.wav	312000
9707484687637439480.wav	142080
2053053748724874690.wav	175680
14056930622412223195.wav	469440
18408764146056023791.wav	363840
9992136086942983578.wav	161280
17221341637083154747.wav	358080
17685178001559060135.wav	267840
9133521588356136346.wav	230400
15166510832081894992.wav	278400
12445111092478865292.wav	330240
1234506193344109577.wav	280320
5292362692603125422.wav	351360
16537820951404528378.wav	273600
3294687372253659719.wav	309120
7615533396146847486.wav	207360
11699591171205552172.wav	220800
7097919230875316821.wav	238080
5597254018498310081.wav	165120
13599786310968122218.wav	518400
2805168015816124402.wav	193920
11883934431396628640.wav	237120
3254116113585202323.wav	403200
14575690876920705204.wav	468480
12159020480229312849.wav	259200
584263289138921561.wav	382080
14278538931941463132.wav	120960
10831282417818344392.wav	157440
15854884138908365918.wav	408960
9519615137846943006.wav	268800
10810695122289569889.wav	582720
10539407106000640655.wav	434880
10839270560527634923.wav	245760
7965275923699243449.wav	155520
636232627664049694.wav	320640
6689000162136726569.wav	528000
4134669433206531603.wav	139200
7582455696893713650.wav	241920
9704733850200840831.wav	652800
4237858318533777594.wav	235200
15082917122528005448.wav	324480
9264453728400239459.wav	182400
1109194225644280663.wav	600960
6280234855108917117.wav	259200
18082107364444003023.wav	307200
530283553096282719.wav	365760
477100466448929838.wav	295680
10913464067011697590.wav	297600
3968413462763550408.wav	487680
2522096932779752564.wav	293760
1456741358844337651.wav	274560
5657157613914791326.wav	325440
13571118902320396854.wav	144000
11635494212086927759.wav	262080
14806385118105980770.wav	163200
4626888797583850753.wav	370560
13594390228026274452.wav	326400
6661452074117537612.wav	589440
3058970569467670851.wav	317760
2304709291306303204.wav	472320
17589742551238682072.wav	175680
17358963385520624662.wav	135360
8178438557092636683.wav	260160
1300109439892646826.wav	295680
13620684183772205271.wav	334080
13610249441009334857.wav	157440
6701992273063005404.wav	468480
8125309118697343981.wav	206400
16361231229269514576.wav	236160
6033308047612696250.wav	496320
9646391558119895372.wav	469440
8627388793167984174.wav	244800
17811234995243862376.wav	252480
5597630777911916674.wav	245760
6384535905243557082.wav	347520
4296860258149923378.wav	279360
14639415127859959892.wav	257280
3068901764506348186.wav	243840
17320497189672575599.wav	365760
16992063199143371300.wav	307200
9800978136367897066.wav	171840
60119601625691662.wav	255360
5495352447613680104.wav	189120
1673061179247846687.wav	178560
804099841513093987.wav	508800
63982850759421269.wav	147840
6327470161122581056.wav	153600
4961887957099453698.wav	399360
18092207809766680158.wav	397440
18411014655966057571.wav	359040
15891756994452776009.wav	135360
11789419725170198962.wav	571200
9656281390364963670.wav	403200
7662756912771342726.wav	552960
2820091098286066223.wav	458880
5797953715255367691.wav	272640
16458986285995909128.wav	349440
12450379343018615191.wav	356160
13414646716979144100.wav	345600
2549363526175619631.wav	247680
4408492260649437668.wav	187200
8315714265125176920.wav	132480
11806649387311409351.wav	280320
4196580184719470079.wav	274560
809219390157817976.wav	146880
15551048298959564501.wav	323520
9195859471926824474.wav	268800
3366622328814626245.wav	138240
116810697612011742.wav	138240
8220261856592946969.wav	402240
11921925653524319832.wav	288000
740155650776722262.wav	313920
12336244839663150071.wav	232320
13171780173507644312.wav	240960
18419335803519315342.wav	191040
2210298242116401128.wav	329280
5881031774704764388.wav	228480
3453232438912121932.wav	280320
7820377819046513738.wav	428160
14043060810436785140.wav	204480
15440751619729771562.wav	372480
2068225365701205695.wav	443520
1840738581662172035.wav	317760
4355775630589561724.wav	466560
8619182137977060925.wav	288960
13124631087540923502.wav	213120
14937915610755893849.wav	372480
381280367432557252.wav	372480
9095491682209205518.wav	329280
7855630872946042418.wav	324480
15781229509212699347.wav	557760
16238906970351210770.wav	284160
3247942173071162049.wav	217920
11169532737185062392.wav	226560
16109402426137701487.wav	293760
2892767300631727407.wav	541440
6619208114276138172.wav	211200
4849741897253091451.wav	400320
18365393118982931428.wav	345600
11893242193387691020.wav	398400
14211233852269956483.wav	287040
10447159339281906978.wav	274560
10371821050332351858.wav	161280
12168321525759791805.wav	586560
10658605817787542524.wav	192000
16491735874372664455.wav	232320
1969421056929823064.wav	365760
3577197990752636012.wav	316800
9386411136353105015.wav	139200
11076356161229961714.wav	336960
16636988124266798418.wav	241920
9083554169950250648.wav	148800
2798921693102687715.wav	346560
17387133176949007379.wav	200640
1512578311652833554.wav	348480
10990589709766769454.wav	307200
17574783915196410095.wav	251520
7070087190952158148.wav	389760
18245903378281786617.wav	228480
8475492201786198355.wav	160320
4487334158742070863.wav	285120
16309026852435857939.wav	80640
8517602439800814219.wav	374400
12614137022027818675.wav	289920
13825471660179272426.wav	483840
18163547614467657835.wav	510720
1211532357497079483.wav	222720
16031683748878501973.wav	380160
5758820593851769527.wav	215040
13110646873725318939.wav	190080
3733215796262729597.wav	236160
14512906991788427591.wav	203520
12095750336192107191.wav	361920
16561203442274820569.wav	183360
5438069689449187267.wav	306240
8179558127424529227.wav	424320
16903876484469360826.wav	386880
1429773863320795007.wav	722880
4238031773221072787.wav	291840
2777319837638610612.wav	322560
11887616789908309771.wav	318720
18427185575021808050.wav	141120
10699348266746515118.wav	335040
18418708005217254245.wav	237120
15279955150232263730.wav	386880
17209309287087582156.wav	123840
8489029294257786438.wav	412800
15220310778435160762.wav	238080
15631166577423779231.wav	284160
674481768621814565.wav	526080
11336722864137220580.wav	358080
12173271628561423249.wav	457920
14065772148061504362.wav	198720
13318948539400249715.wav	522240
13278781025927753643.wav	157440
2090551906299928472.wav	222720
313474358082899096.wav	386880
12905917626157950053.wav	296640
15514043516242877417.wav	140160
16627629567683371809.wav	653760
18109547189983526913.wav	168960
848376794427341224.wav	216960
16046981268294400508.wav	218880
9661966134354988037.wav	271680
16594133968722592249.wav	205440
17448759289818029517.wav	336000
8004852253474854510.wav	334080
8539824926143381820.wav	338880
13202523602516667418.wav	362880
12935772038814805598.wav	534720
12264679532166133714.wav	234240
16613771131685466585.wav	146880
9304916828079555377.wav	162240
10424901008691940192.wav	244800
2111153187263944747.wav	258240
1332039770046081378.wav	434880
2731973003201214311.wav	450240
7204969658275543102.wav	338880
4262154257909135512.wav	270720
14686658070526859515.wav	267840
10079574271898285573.wav	176640
11250537408564169422.wav	490560
16210392415473961025.wav	274560
12253189624526075383.wav	675840
7857673206675516098.wav	357120
12499750358559724818.wav	261120
222832867640136718.wav	363840
17119219634726938671.wav	325440
7461020310091652519.wav	315840
16686646817352369339.wav	270720
